collected_date,reported_date,school_board,school,municipality,confirmed_student_cases,confirmed_staff_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-10-02,2020-10-05,Ottawa Catholic District School Board,St Paul High School,Ottawa,6,0,0,6
2020-10-02,2020-10-05,Ottawa Catholic District School Board,St Peter High School,Ottawa,3,0,0,3
2020-10-02,2020-10-05,Ottawa Catholic District School Board,St. Brother Andre Elementary School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa Catholic District School Board,St. Francis Xavier (9-12) Catholic School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa Catholic District School Board,St. John XXIII Elementary School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa Catholic District School Board,St. Joseph High School,Ottawa,3,0,0,3
2020-10-02,2020-10-05,Ottawa Catholic District School Board,St. Kateri Tekakwitha Elementary School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa Catholic District School Board,St. Marguerite d’Youville Catholic Elementary School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa Catholic District School Board,St. Mother Teresa High School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Adrienne Clarkson Elementary School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Adult High School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Alta Vista Public School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Bayview Public School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Broadview Public School,Ottawa,0,1,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Cairine Wilson Secondary School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Elgin Street Public School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Elizabeth Wyn Wood Secondary Alternate,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Fielding Drive Public School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Glashan Public School,Ottawa,2,0,0,2
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Glen Ogilvie Public School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,John McCrae Secondary School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Lisgar Collegiate Institute,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Manor Park Public School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Mutchmor Public School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Ottawa Technical Secondary School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Queen Mary Street Public School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Regina Street Alternative School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Ridgemont High School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Ottawa-Carleton District School Board,Sir Winston Churchill Public School,Ottawa,1,0,0,1
2020-10-02,2020-10-05,Peel District School Board,Applewood Heights Secondary School,Mississauga,0,0,2,2
2020-10-02,2020-10-05,Peel District School Board,Birchbank Public School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Carberry Public School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Castlemore Public School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Central Peel Secondary School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Clarkson Secondary School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Darcel Avenue Senior Public School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,David Leeder Middle School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,David Suzuki Secondary School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Derry West Village Public School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Dolphin Senior Public School,Mississauga,0,0,2,2
2020-10-02,2020-10-05,Peel District School Board,Ellwood Memorial Public School,Caledon,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Erin Mills Middle School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Fletcher's Creek Senior Public School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Gordon Graydon Senior Public School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Heart Lake Secondary School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Kingswood Drive Public School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Lorne Park Secondary School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Lougheed Middle School,Brampton,0,0,2,2
2020-10-02,2020-10-05,Peel District School Board,Mayfield Secondary School,Caledon,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Munden Park Public School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Port Credit Secondary School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Ray Lawson Public School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Red Willow Public School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Sandalwood Heights Secondary School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Sawmill Valley Public School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Streetsville Secondary School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Tomken Road Middle School,Mississauga,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Treeline Public School,Brampton,0,0,3,3
2020-10-02,2020-10-05,Peel District School Board,Turner Fenton Secondary School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Peel District School Board,Walnut Grove Public School,Brampton,0,0,1,1
2020-10-02,2020-10-05,Renfrew County Catholic District School Board,Our Lady of Grace Separate School,Whitewater Region,1,0,0,1
2020-10-02,2020-10-05,Simcoe County District School Board,Admiral Collingwood Elementary School,Collingwood,0,0,1,1
2020-10-02,2020-10-05,Simcoe County District School Board,Bear Creek Secondary School,Barrie,0,0,1,1
2020-10-02,2020-10-05,Simcoe County District School Board,Bradford District High School,Bradford West Gwillimbury,0,0,1,1
2020-10-02,2020-10-05,Simcoe County District School Board,Goodfellow Public School,Innisfill,0,0,1,1
2020-10-02,2020-10-05,Simcoe County District School Board,Worsley Elementary School,Wasaga Beach,0,0,1,1
2020-10-02,2020-10-05,Simcoe Muskoka Catholic District School Board,Father F.X. O'Reilly Catholic School,New Tecumseth,0,0,1,1
2020-10-02,2020-10-05,Simcoe Muskoka Catholic District School Board,Sister Catherine Donnelly Catholic School,Barrie,0,0,1,1
2020-10-02,2020-10-05,Simcoe Muskoka Catholic District School Board,St. Angela Merici Catholic School,Bradford West Gwillimbury,0,0,1,1
2020-10-02,2020-10-05,Simcoe Muskoka Catholic District School Board,St. Catherine of Siena Catholic School,Barrie,0,0,1,1
2020-10-02,2020-10-05,Simcoe Muskoka Catholic District School Board,St. Paul's Catholic School,New Tecumseth,0,0,1,1
2020-10-02,2020-10-05,Thames Valley District School Board,H.B Beal Secondary School,London,1,0,0,1
2020-10-02,2020-10-05,Thames Valley District School Board,Mitchell Hepburn Public School,St. Thomas,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,D'Arcy McGee Catholic School,Toronto,1,1,0,2
2020-10-02,2020-10-05,Toronto Catholic District School Board,Father Henry Carr Catholic Secondary School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,Madonna Catholic Secondary School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,Our Lady of Lourdes Catholic School,Toronto,3,0,0,3
2020-10-02,2020-10-05,Toronto Catholic District School Board,Saint Columba Catholic School,Toronto,2,0,0,2
2020-10-02,2020-10-05,Toronto Catholic District School Board,Saint Francis de Sales Catholic Secondary School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,Senator O’Connor College School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,St Mary Catholic Academy Secondary School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. Alberts Catholic Elementary,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. Antoine Daniel Catholic School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. Basil-the-Great College School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. Charles Garnier Catholic School,Toronto,1,1,0,2
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. Gerald Catholic Elementary,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. Gregory Catholic School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. John Catholic School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. John Paul II Catholic Secondary,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. Maria Goretti Catholic School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. Sylvester Catholic School,Toronto,2,0,0,2
2020-10-02,2020-10-05,Toronto Catholic District School Board,St. Wilfrid Catholic Elementary,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto Catholic District School Board,Sts. Cosmas and Damian Catholic Elementary School,Toronto,3,0,0,3
2020-10-02,2020-10-05,Toronto District School Board,Adam Beck Junior Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Albion Heights Junior Middle School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Alexander Stirling Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Allenby Junior Elementary School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Amesbury Middle School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Baycrest Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Birchmount Park Collegiate Institute,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Blacksmith Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Bloordale Middle School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Bowmore Junior and Senior Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Brian Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Burnhamthorpe Adult Learning Centre,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Burrows Hall Junior Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,C W Jefferys Collegiate Institute,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Cameron Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Carleton Village Jr & Sr Sports & Wellness Academy,Toronto,1,1,0,2
2020-10-02,2020-10-05,Toronto District School Board,Cedarbrook Junior Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Charles E. Webster,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Claude Watson School for the Arts,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,David & Mary Thompson Collegiate Institute,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Earl Haig Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Elia Middle School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Emery Adult Learning Centre,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Essex Junior and Senior Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Etobicoke School of the Arts,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Fern Avenue Elemenary,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Galloway Road Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,George Harvey Collegiate Institute,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,George Webster Elementary School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Glen Park Public School,Toronto,2,0,0,2
2020-10-02,2020-10-05,Toronto District School Board,Glenview Senior Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Greenholme Junior Middle School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Harbord Collegiate Institute,Toronto,2,0,0,2
2020-10-02,2020-10-05,Toronto District School Board,Henry Hudson Senior Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Hilltop Middle School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Humber Valley Village Junior Middle School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Humewood Community School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Hunter’s Glen Junior Public School,Toronto,2,0,0,2
2020-10-02,2020-10-05,Toronto District School Board,Huron Street Junior Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,John English Junior Middle School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,John Fisher Junior Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,King Edward Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Kingsview Village Junior School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Leaside High School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Ledbury Park Elementary and Middle School,Toronto,2,0,0,2
2020-10-02,2020-10-05,Toronto District School Board,Leslieville Junior Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Lucy McCormick Senior School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Malvern Collegiate,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Martingrove Collegiate Institute,Toronto,5,0,0,5
2020-10-02,2020-10-05,Toronto District School Board,Mason Road Junior Public School,Toronto,2,2,0,4
2020-10-02,2020-10-05,Toronto District School Board,Maurice Cody Junior Public,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,North Toronto Collegiate,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Northview Heights Secondary School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Oakdale Park Middle School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Pelmo Park Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Richview Collegiate Intstitute,Toronto,2,0,0,2
2020-10-02,2020-10-05,Toronto District School Board,Roden Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Second Street Junior Middle School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Silverthorn Community School,Toronto,1,1,0,2
2020-10-02,2020-10-05,Toronto District School Board,Sir Ernest MacMillan Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Steelesview PS,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Sunny View Junior and Senior Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Swansea Junior and Senior Public School,Toronto,0,1,0,1
2020-10-02,2020-10-05,Toronto District School Board,Thistletown Collegiate Institute,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Tredway Woodsworth Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Valleyfield Junior School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Warren Park Junior Public School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Westmount Junior School,Toronto,1,0,0,1
2020-10-02,2020-10-05,Toronto District School Board,Yorkdale Adult Learning Centre,Toronto,1,0,0,1
